squareMeters,numberOfRooms,hasYard,hasPool,floors,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
9474,7,1,1,84,10,2002,0,1,6994,156,0,"$961,132.20"
98426,9,0,1,74,6,1992,0,1,3934,820,1,"$9,850,377.20"
49072,6,0,0,46,1,2007,1,0,9889,245,1,"$4,910,288.70"
54310,2,1,0,34,5,1998,0,0,763,838,1,"$5,435,355.80"
78289,9,1,1,34,8,1995,0,0,5833,168,0,"$7,834,644.50"
30403,8,1,0,84,4,2017,1,0,8656,490,1,"$3,049,116.70"
62083,5,1,0,63,2,1991,1,0,1709,121,0,"$6,212,807.10"
57405,7,1,1,32,1,2018,0,1,1870,653,0,"$5,747,803.80"
22674,3,0,0,87,10,2003,1,1,2214,471,0,"$2,275,756.30"
51682,9,0,1,100,10,1997,1,0,7572,510,0,"$5,179,120.70"
72001,5,0,0,76,2,2005,1,1,7481,695,1,"$7,207,458.50"
43758,7,0,0,94,6,2008,1,0,9550,441,0,"$4,385,098.80"
63958,2,1,1,97,4,2013,1,1,7067,915,1,"$6,409,487.30"
66049,8,0,0,6,1,1996,0,1,6899,368,1,"$6,605,823.60"
18780,8,0,1,77,8,1994,0,1,4010,767,1,"$1,889,782.40"
88810,9,1,0,11,1,1993,0,0,7900,902,1,"$8,883,384.30"
76936,2,0,0,31,10,1995,1,1,3776,330,0,"$7,696,025.50"
98403,7,1,1,10,6,2014,1,1,2823,399,0,"$9,847,192.40"
30249,9,0,0,53,7,1993,0,0,3720,415,1,"$3,026,833.30"
40588,6,0,1,13,9,2008,1,1,4056,827,0,"$4,064,857.80"
6686,10,0,0,73,4,1999,0,0,3114,898,1,"$674,578.90"
93703,9,1,0,59,4,2012,1,0,7305,869,1,"$9,378,462.20"
86049,5,1,1,49,9,2011,1,1,6318,374,1,"$8,615,471.10"
44728,3,1,0,82,10,1994,0,0,2593,283,1,"$4,482,174.40"
53565,9,1,0,47,3,1990,0,1,9618,273,1,"$5,363,979.00"
74769,9,1,1,30,9,2011,0,1,3835,288,0,"$7,487,371.10"
31131,1,1,0,55,5,2006,1,1,4193,620,0,"$3,119,278.60"
10526,2,1,0,79,8,1997,0,0,9534,359,1,"$1,061,695.70"
98462,6,0,1,38,4,2003,1,1,2792,794,0,"$9,851,011.30"
55094,6,1,0,33,7,2016,0,0,4704,577,0,"$5,513,407.60"
14293,3,0,1,7,6,2013,0,0,9029,761,1,"$1,432,820.30"
45008,8,1,1,48,2,2002,1,0,6870,656,0,"$4,511,521.20"
83857,9,1,1,92,3,2016,0,1,1703,806,0,"$8,398,328.60"
34136,8,1,1,18,9,2001,1,1,6937,112,0,"$3,422,411.10"
88123,3,1,0,43,6,1999,1,0,4371,174,1,"$8,816,802.90"
82244,6,0,1,28,4,2001,0,1,391,936,0,"$8,231,444.10"
49609,4,1,0,34,2,2004,0,0,9450,500,1,"$4,965,921.40"
45790,2,1,1,4,10,2015,1,1,7987,953,0,"$4,583,445.50"
44726,3,0,1,73,7,1991,0,0,1142,496,1,"$4,480,483.10"
23481,6,1,0,26,1,2020,0,0,3552,887,1,"$2,353,320.00"
32633,4,1,1,16,8,2020,1,1,7978,526,0,"$3,269,031.00"
10549,7,0,1,57,3,2005,1,0,774,939,0,"$1,064,177.50"
38279,8,0,0,22,5,2008,1,1,1182,962,1,"$3,828,880.80"
87413,4,1,0,34,6,2010,1,0,1133,774,0,"$8,747,829.00"
34378,6,1,1,56,3,2006,0,1,5422,988,0,"$3,449,885.60"
23548,10,1,1,26,3,1991,1,0,5326,600,1,"$2,363,386.10"
15614,5,0,1,37,10,2001,1,1,7068,667,0,"$1,568,188.10"
89356,8,0,0,18,3,1991,0,1,1305,868,1,"$8,937,435.10"
39022,7,0,0,29,2,2008,1,1,1668,173,1,"$3,905,955.80"
68731,5,1,0,70,8,1993,0,0,1954,938,1,"$6,881,235.30"
12014,9,0,1,1,6,2006,1,0,7206,665,0,"$1,203,385.60"
55709,1,1,0,2,3,2015,1,1,3712,949,1,"$5,574,634.50"
43434,6,1,1,80,8,2017,0,0,8320,931,0,"$4,353,911.70"
70348,5,0,1,43,5,1995,1,1,5865,762,0,"$7,041,313.50"
39610,2,0,0,60,1,2017,1,1,370,976,0,"$3,962,981.70"
84563,9,1,0,66,8,2009,1,0,6720,188,1,"$8,462,338.90"
71061,8,0,0,75,4,1993,1,1,7747,466,1,"$7,109,849.30"
26479,8,1,1,99,7,2009,1,0,4468,210,1,"$2,655,657.90"
3440,7,1,1,72,1,2009,1,0,7498,489,1,"$354,630.90"
5577,6,0,0,79,5,2014,0,0,8539,747,1,"$565,361.40"
78789,9,1,0,52,5,2017,0,1,5808,198,0,"$7,885,033.70"
82517,8,1,0,97,1,2011,0,1,5963,579,0,"$8,262,678.10"
11602,8,0,1,47,9,2008,0,1,3765,402,0,"$1,167,525.80"
37195,1,1,0,54,7,2001,1,1,9265,918,0,"$3,725,955.10"
32862,3,1,1,55,3,1994,0,1,3598,370,1,"$3,296,638.40"
73542,10,1,1,83,9,2021,1,0,3925,417,1,"$7,371,844.10"
24280,5,0,1,17,9,1998,1,0,697,550,0,"$2,433,903.80"
97959,6,0,0,52,10,2002,0,0,4558,672,0,"$9,801,176.20"
42760,1,0,1,23,3,2021,0,1,1703,190,0,"$4,280,171.10"
52429,3,1,1,42,9,2018,0,1,1481,490,0,"$5,253,024.80"
90301,10,0,1,89,7,1999,1,0,7394,262,0,"$9,043,358.90"
89674,10,0,0,5,2,2012,1,1,5673,604,0,"$8,968,371.20"
69242,8,1,0,23,4,2010,0,0,3734,110,0,"$6,927,700.00"
5802,2,0,0,61,1,2010,1,1,542,465,1,"$583,663.00"
53755,5,1,1,52,1,2015,1,0,292,580,0,"$5,385,263.50"
78731,5,0,0,79,6,1991,1,1,5914,742,0,"$7,878,473.10"
22727,2,1,1,84,5,1990,0,1,7185,764,1,"$2,288,176.00"
95490,3,0,0,46,2,2000,1,1,5025,515,1,"$9,553,090.00"
78293,4,0,0,39,9,2004,1,0,5078,701,1,"$7,832,273.40"
856,5,1,1,38,9,2000,0,0,1600,374,1,"$94,449.00"
17225,8,0,0,16,9,2014,1,0,3401,690,0,"$1,723,749.40"
15118,3,1,0,28,2,2014,1,0,6483,944,1,"$1,514,316.40"
51393,9,1,1,68,7,2004,1,1,8696,736,1,"$5,153,610.40"
75284,4,0,0,90,1,2001,1,1,2865,869,1,"$7,531,660.10"
31609,9,1,1,15,1,1994,1,0,2134,174,1,"$3,169,821.40"
28350,1,0,1,82,2,1999,0,1,8713,692,1,"$2,838,367.90"
58314,8,1,1,8,1,2021,0,1,8292,880,0,"$5,835,776.10"
40327,6,0,1,100,1,2013,0,1,8085,951,0,"$4,036,268.30"
9171,4,0,0,9,2,1996,0,1,3760,429,0,"$917,869.60"
152,4,1,1,18,4,2012,1,1,475,879,1,"$22,160.20"
86617,9,0,0,69,1,2021,1,1,9790,234,1,"$8,667,306.10"
72297,6,0,0,98,10,2001,1,1,7479,113,1,"$7,234,718.10"
16361,10,1,1,93,10,1993,0,0,9867,554,0,"$1,647,116.30"
72563,1,0,0,39,2,2018,0,1,421,141,0,"$7,260,015.80"
2749,8,1,1,71,5,2006,0,1,7795,415,0,"$283,521.60"
40987,1,0,0,77,2,1995,0,0,4564,942,0,"$4,105,390.50"
13559,7,0,1,100,5,1990,0,1,8510,186,1,"$1,359,893.00"
36295,9,0,1,3,1,2007,0,1,3177,866,0,"$3,634,585.70"
77280,3,0,1,8,3,2009,1,1,5583,444,1,"$7,734,154.90"
67529,9,1,1,95,9,2019,0,0,815,847,0,"$6,758,563.90"
84902,2,1,1,38,3,2012,0,1,952,161,1,"$8,501,347.20"
41718,5,1,1,50,9,1998,1,1,4080,679,0,"$4,181,244.80"
76298,1,0,0,83,8,2011,1,1,4466,753,0,"$7,633,806.10"
1078,9,1,1,72,4,1992,1,1,3539,901,1,"$120,493.20"
69205,3,1,1,18,2,1991,0,1,410,789,1,"$6,929,406.10"
55974,7,0,1,12,1,2009,1,0,878,225,1,"$5,601,532.90"
6171,9,0,1,5,8,2019,1,1,2474,407,0,"$621,350.90"
90716,2,1,1,26,6,2007,0,1,4299,279,1,"$9,079,770.70"
3394,3,0,0,69,7,2004,0,0,7541,717,0,"$341,544.40"
26312,9,0,1,73,8,1991,0,1,685,687,0,"$2,643,540.10"
999,9,1,0,51,9,2014,0,0,3022,849,1,"$104,359.40"
27610,7,1,1,53,2,1994,1,1,2487,880,0,"$2,768,020.40"
51036,9,0,0,10,1,1998,1,0,434,961,0,"$5,105,099.80"
6995,9,0,1,85,1,2020,0,1,6341,118,0,"$704,035.00"
56025,2,1,0,86,8,2017,0,0,3731,857,0,"$5,608,298.70"
43846,1,0,0,89,1,2005,0,0,827,318,0,"$4,391,747.50"
4039,2,0,0,9,3,1991,0,0,3277,574,1,"$404,475.10"
42208,5,1,0,11,4,2003,0,1,9849,806,1,"$4,224,392.30"
61004,10,0,1,41,6,2008,0,0,6712,387,1,"$6,103,922.80"
8284,1,0,0,21,7,2012,0,1,5937,374,1,"$830,539.20"
3525,9,1,1,29,3,2009,1,0,3547,479,1,"$358,221.90"
12643,4,1,1,78,10,2011,0,1,7673,120,0,"$1,278,163.10"
40513,4,0,1,80,4,1992,0,0,5024,418,0,"$4,058,569.20"
16933,7,0,1,19,10,2010,1,0,3821,437,1,"$1,697,974.00"
26750,8,1,0,74,7,1992,0,1,3650,345,0,"$2,678,911.20"
85100,2,1,0,63,4,1997,1,0,3962,401,0,"$8,517,058.70"
31141,4,0,1,3,10,2020,0,1,3258,514,1,"$3,118,168.00"
79252,2,0,0,61,8,2020,1,0,2277,922,1,"$7,929,634.00"
27444,2,1,1,46,2,2010,0,1,1426,123,1,"$2,757,164.00"
25263,1,1,1,51,2,2004,1,1,9834,183,0,"$2,532,250.40"
48104,1,0,1,58,9,1998,0,1,5228,343,1,"$4,816,257.80"
88167,7,1,0,91,8,1996,0,1,5968,446,1,"$8,823,304.60"
81316,8,1,0,8,5,2006,0,0,8749,765,1,"$8,136,403.60"
11931,10,1,0,14,7,1991,0,0,3791,638,1,"$1,197,776.10"
25473,2,1,1,98,8,2013,0,1,3132,480,1,"$2,555,163.30"
62986,8,0,1,36,7,2002,1,1,895,212,0,"$6,302,874.20"
22004,7,0,1,24,3,2012,1,1,2283,377,0,"$2,206,727.20"
42826,8,1,1,36,1,2019,0,0,9284,603,1,"$4,290,813.90"
32156,5,1,1,78,6,2009,1,1,2413,866,1,"$3,223,835.90"
40694,7,1,1,18,7,1999,0,1,338,724,0,"$4,077,703.90"
94532,6,0,0,28,3,2017,0,1,5959,948,1,"$9,455,571.70"
41269,2,1,1,70,7,2019,0,1,9458,417,1,"$4,136,202.90"
12376,8,0,1,79,1,2009,1,1,3177,562,1,"$1,248,053.90"
29435,9,0,1,19,7,1991,0,0,3899,499,1,"$2,948,686.10"
891,10,1,0,14,7,2020,1,0,6195,826,0,"$94,306.00"
81901,5,1,1,59,6,2012,0,1,7253,472,0,"$8,200,054.20"
8138,8,0,0,39,4,2014,0,1,57,645,1,"$815,961.40"
87901,5,1,0,57,3,2008,1,0,6765,994,1,"$8,798,163.80"
43845,8,0,0,57,3,2019,0,1,302,917,1,"$4,390,445.90"
30858,4,1,1,32,1,1997,0,0,2575,351,1,"$3,093,387.70"
80323,7,1,0,86,8,1995,1,0,5662,349,0,"$8,045,525.50"
56727,10,1,0,99,9,2016,1,0,5838,251,1,"$5,679,000.60"
15765,8,1,0,13,3,2019,1,0,1003,554,0,"$1,582,487.90"
86276,7,1,0,93,10,2008,1,1,895,895,1,"$8,635,652.80"
2011,6,1,1,37,10,2019,1,0,9543,975,0,"$208,435.90"
30187,9,1,1,82,2,2011,1,1,8079,452,0,"$3,031,862.10"
95795,7,0,0,69,7,2012,1,0,2275,770,1,"$9,585,545.20"
72820,9,0,0,69,6,2008,0,0,6740,849,1,"$7,285,517.80"
13550,4,1,0,37,2,2014,1,0,2437,326,1,"$1,362,271.40"
72781,3,0,0,25,2,2019,1,1,2119,270,1,"$7,280,626.90"
80294,3,0,1,67,6,2010,0,0,8307,413,1,"$8,040,382.00"
88086,7,0,1,41,2,2007,1,0,1572,195,0,"$8,817,211.70"
22939,10,0,1,25,6,2012,1,1,3285,923,1,"$2,297,898.20"
68188,10,0,1,48,6,2012,0,1,9355,249,0,"$6,828,051.20"
32244,3,1,1,87,4,2001,0,0,8227,188,0,"$3,239,674.10"
47894,10,1,1,52,6,1996,1,0,7893,961,1,"$4,799,734.60"
16960,6,1,0,28,9,2002,1,1,4044,134,1,"$1,700,327.20"
15330,4,0,0,23,1,2009,1,1,9370,850,1,"$1,535,813.90"
60443,2,0,0,37,8,2017,0,0,1402,960,0,"$6,046,307.70"
26304,6,0,0,23,2,2006,1,1,5209,968,0,"$2,632,641.60"
60619,2,1,1,93,4,2020,0,1,3414,537,0,"$6,076,849.00"
53690,3,0,1,88,8,2000,0,0,783,391,0,"$5,375,387.00"
21104,10,0,1,86,6,2008,0,0,8164,194,1,"$2,117,222.80"
98551,5,0,1,78,8,1992,0,1,1830,206,1,"$9,860,229.20"
61238,7,1,0,39,7,2013,0,1,4070,119,1,"$6,131,806.30"
40846,7,1,1,3,8,2014,1,1,8833,711,0,"$4,089,009.40"
90262,8,0,1,45,10,2008,0,0,3904,447,0,"$9,035,172.80"
30322,8,0,0,7,7,2015,0,0,1680,360,0,"$3,032,885.50"
35503,10,1,1,5,8,1992,0,1,7685,459,1,"$3,557,443.20"
56701,6,1,1,36,1,2009,0,0,7864,706,0,"$5,679,272.90"
27786,10,0,1,45,2,2001,1,0,5008,519,1,"$2,783,279.10"
17685,3,0,1,46,4,1997,1,1,4525,153,0,"$1,772,972.70"
36871,1,0,1,71,4,2005,1,1,7399,507,1,"$3,692,818.50"
66070,8,1,1,10,4,1997,1,0,9697,375,1,"$6,616,285.70"
78004,4,1,1,96,10,1990,1,1,4527,329,1,"$7,816,750.00"
11998,5,1,1,53,9,1996,1,1,5529,979,1,"$1,208,637.60"
27176,6,0,1,26,7,1993,0,0,6042,452,1,"$2,724,809.30"
79517,10,1,0,45,2,2000,1,1,8360,190,1,"$7,955,735.00"
99367,9,0,1,21,9,2003,1,1,9239,856,1,"$9,942,514.30"
94222,9,0,0,75,8,1990,0,0,5350,305,0,"$9,424,799.00"
30144,4,1,1,94,3,2019,0,1,7886,253,0,"$3,024,682.90"
84688,10,0,0,45,8,2017,1,1,5093,645,0,"$8,472,631.70"
58623,5,0,1,15,7,1996,0,0,3185,755,1,"$5,866,256.60"
97380,2,1,1,7,5,2006,0,0,6798,997,1,"$9,745,017.60"
16668,6,1,0,68,10,2018,0,1,4303,513,0,"$1,673,885.80"
73212,7,1,0,70,6,2020,1,1,3789,984,1,"$7,329,443.00"
18053,5,0,0,5,1,2000,1,0,174,675,0,"$1,805,820.00"
3205,5,1,0,4,10,2004,1,0,9186,580,0,"$323,978.40"
62506,3,0,0,54,5,2003,0,0,3573,635,1,"$6,252,728.30"
8394,8,1,1,23,4,2011,0,1,7546,548,0,"$847,621.10"
88637,9,0,0,50,2,2009,1,1,755,801,1,"$8,866,500.90"
85275,5,1,0,97,6,2006,1,0,7590,484,0,"$8,540,701.60"
24420,7,0,0,27,6,2001,1,1,501,293,1,"$2,444,385.10"
52912,5,1,1,15,2,2001,0,0,2340,687,1,"$5,301,627.10"
6708,5,1,0,12,5,1991,0,1,2487,307,1,"$674,285.10"
30514,8,1,0,73,4,2014,1,1,7080,538,1,"$3,061,149.40"
87543,10,0,1,10,6,2017,0,0,4940,623,1,"$8,758,617.70"
48324,6,1,0,80,9,2001,1,0,7317,806,1,"$4,840,107.10"
43247,3,0,0,9,8,2019,1,0,9115,269,0,"$4,326,266.90"
48932,1,1,1,4,3,2015,0,1,257,349,1,"$4,900,232.50"
926,4,1,0,94,1,2017,1,1,5063,716,0,"$105,869.70"
61039,10,0,1,89,8,2020,1,0,8374,295,0,"$6,113,757.00"
57967,5,1,1,68,10,1998,0,0,5172,644,1,"$5,802,218.80"
24313,3,1,0,53,8,2003,1,0,1365,437,1,"$2,438,137.30"
65546,7,1,0,21,8,2011,1,0,1708,585,0,"$6,559,358.10"
58284,10,1,0,73,8,2006,1,1,4127,753,1,"$5,838,204.60"
65417,9,0,0,82,9,1994,0,0,5200,891,0,"$6,550,299.40"
67724,3,1,1,32,1,1991,0,1,9339,751,0,"$6,780,960.10"
62039,2,0,0,41,7,2006,1,0,1876,905,0,"$6,205,356.60"
55369,4,1,0,52,4,2020,0,0,4601,336,0,"$5,546,033.00"
27592,4,0,1,24,5,2019,0,1,9886,246,0,"$2,765,037.90"
99757,7,1,1,34,4,1995,0,1,132,313,1,"$9,983,872.50"
56256,6,1,1,84,8,2001,0,1,3473,931,1,"$5,639,542.10"
79718,9,0,0,89,7,1998,0,1,4743,439,1,"$7,973,973.80"
77913,6,0,0,82,3,2010,0,0,6930,561,1,"$7,794,411.00"
11169,4,1,1,97,9,1990,0,1,2978,171,0,"$1,135,694.00"
15723,6,0,1,5,4,2017,0,0,2554,253,1,"$1,576,275.70"
40806,10,1,1,71,7,2014,0,1,6778,716,1,"$4,089,457.40"
39348,9,1,1,65,4,1990,1,0,6637,139,0,"$3,945,410.00"
17762,1,1,0,40,10,1999,0,0,6834,457,0,"$1,782,317.90"
16006,10,1,0,81,7,2014,1,1,5205,431,0,"$1,606,879.40"
49026,10,0,0,12,8,2011,1,0,6192,318,1,"$4,904,339.10"
43905,7,0,1,49,9,2014,1,1,1108,191,1,"$4,396,172.40"
45323,10,1,1,60,7,1999,1,1,4067,779,0,"$4,537,806.90"
37656,9,0,0,87,8,2000,0,0,3590,703,0,"$3,773,756.00"
96151,8,1,1,100,3,1993,0,0,481,224,0,"$9,629,194.30"
61788,8,0,0,39,7,2000,1,0,1256,341,0,"$6,183,155.00"
4933,9,0,0,3,5,1995,0,0,8050,296,1,"$494,065.50"
36905,4,0,0,96,7,2004,0,0,9950,705,0,"$3,694,640.40"
5589,8,1,1,64,3,2010,0,0,2946,547,0,"$571,738.00"
83526,1,1,1,84,10,2002,0,0,4920,533,1,"$8,368,737.20"
62166,4,1,1,42,6,2009,0,1,800,911,1,"$6,222,231.90"
82953,8,0,0,94,1,1992,1,0,9535,634,1,"$8,301,213.20"
97895,5,0,1,45,4,2013,1,0,5932,783,0,"$9,796,308.30"
69265,3,0,1,83,9,1998,1,1,6004,803,0,"$6,931,554.80"
85476,4,1,0,44,7,1992,0,1,6698,692,1,"$8,553,019.20"
50251,1,1,1,53,5,1999,1,1,1647,141,1,"$5,037,541.90"
11484,3,1,0,4,2,2006,0,0,4233,682,1,"$1,153,872.60"
17315,6,1,0,80,2,2001,1,1,5949,666,1,"$1,740,209.10"
36511,2,1,0,12,6,1994,0,1,5545,312,0,"$3,653,650.40"
88307,8,1,1,11,5,2005,0,1,9220,613,0,"$8,837,519.50"
27900,6,1,0,96,3,2005,1,1,5210,622,1,"$2,796,434.50"
78199,8,0,1,15,10,2003,1,0,4837,569,1,"$7,825,365.30"
21912,5,0,0,42,8,2020,1,1,8105,366,0,"$2,195,690.00"
9374,2,0,1,64,1,1998,0,1,3792,490,0,"$948,170.80"
89490,2,0,0,47,4,2003,1,0,7956,762,0,"$8,951,286.30"
43204,9,0,0,60,7,2015,0,1,7185,945,0,"$4,322,921.50"
16357,2,1,1,15,10,1997,1,0,6899,464,1,"$1,640,789.70"
88997,4,1,0,84,2,2003,1,0,6367,404,1,"$8,909,466.30"
36705,4,0,1,23,2,2010,0,1,2585,450,1,"$3,676,738.00"
63751,8,1,1,37,4,1991,0,0,4432,833,1,"$6,383,612.10"
98419,10,0,0,18,7,2017,0,1,2894,731,1,"$9,844,171.70"
21167,9,1,0,66,4,2013,0,0,4548,625,0,"$2,121,941.30"
11629,5,1,1,64,6,2010,0,0,320,201,0,"$1,173,671.00"
60278,10,0,1,38,10,2020,1,1,1956,269,1,"$6,032,040.00"
84619,3,1,0,35,9,2006,1,1,7529,482,1,"$8,468,432.60"
33779,3,1,1,46,6,2009,0,1,6656,881,1,"$3,387,381.90"
85134,6,0,1,94,10,2018,0,0,9053,846,0,"$8,522,625.80"
70137,10,0,0,85,2,1998,0,1,4538,893,1,"$7,018,139.80"
94839,7,1,0,94,3,2001,1,0,408,120,0,"$9,488,360.10"
13735,6,0,1,1,8,2001,1,0,3610,690,1,"$1,378,845.10"
42940,4,1,0,95,9,2012,1,0,880,460,1,"$4,302,940.20"
55144,6,1,1,87,7,2011,1,1,2299,724,0,"$5,525,409.10"
63505,10,1,0,5,9,1999,1,0,1791,547,1,"$6,354,413.90"
31869,6,1,0,51,6,2012,0,0,1412,333,1,"$3,191,873.20"
79857,3,0,0,46,10,2018,1,1,4707,469,1,"$7,988,061.80"
21796,5,0,1,8,3,2009,1,0,2344,302,1,"$2,184,961.90"
5724,1,1,1,24,5,2007,1,1,4580,479,1,"$580,503.70"
79837,5,0,1,61,3,2019,0,0,6045,939,0,"$7,991,469.90"
68856,2,1,1,57,6,2019,0,1,7138,725,1,"$6,893,304.90"
6473,10,0,1,35,9,1992,0,0,822,568,1,"$651,720.20"
20159,4,1,1,54,4,2001,0,0,6989,283,1,"$2,024,367.10"
76995,1,0,1,50,2,2007,1,1,7098,688,1,"$7,706,348.70"
51461,6,1,1,28,4,2017,1,0,1861,198,1,"$5,152,982.70"
57104,3,1,1,49,2,2017,1,0,1420,640,1,"$5,717,757.70"
64834,6,1,0,17,7,2013,0,0,3719,546,1,"$6,490,258.30"
60162,3,1,0,9,9,2014,1,1,874,101,1,"$6,020,751.40"
88942,5,1,0,68,3,1993,0,0,2778,183,0,"$8,900,440.30"
35551,9,1,1,4,5,1999,0,0,1082,510,1,"$3,562,999.90"
63076,10,1,1,54,6,2019,1,1,8663,670,1,"$6,318,959.90"
69073,10,0,1,7,1,2011,1,1,7827,830,0,"$6,911,097.10"
62979,10,1,0,85,7,1996,1,0,4145,905,1,"$6,301,868.60"
97328,5,0,1,83,4,1990,1,1,8767,218,0,"$9,739,502.00"
83520,3,0,0,78,8,2000,1,1,4440,807,1,"$8,354,366.00"
77791,1,1,0,67,5,2009,1,0,2582,854,1,"$7,786,745.90"
45215,3,1,0,40,8,2007,1,0,5896,964,0,"$4,528,000.70"
12012,9,0,0,83,9,2018,0,1,2412,140,0,"$1,210,218.80"
55113,1,1,1,12,8,2016,0,1,2108,936,0,"$5,519,790.60"
39298,2,0,1,40,3,2008,0,0,9636,583,0,"$3,934,536.80"
83705,10,0,0,27,10,2008,0,0,6632,757,0,"$8,372,582.80"
84039,2,1,0,82,8,1995,1,1,344,571,0,"$8,415,253.50"
61089,10,1,0,14,7,1991,0,1,8139,359,0,"$6,112,177.10"
73080,2,1,0,28,2,1990,0,1,2800,687,1,"$7,311,244.00"
31501,4,0,1,67,7,2013,0,0,5054,139,1,"$3,157,956.30"
39170,7,1,1,41,10,2005,0,1,2427,187,1,"$3,926,220.50"
41000,10,0,1,8,7,1991,1,0,7245,668,0,"$4,101,893.10"
27803,2,0,1,75,7,2008,1,0,2798,228,0,"$2,784,033.80"
13910,2,1,1,80,3,2015,0,1,1194,103,1,"$1,404,398.50"
91275,7,0,1,21,6,1999,1,1,5497,224,0,"$9,133,455.90"
60018,8,1,0,64,5,1992,1,1,554,336,1,"$6,008,211.20"
3237,4,1,0,99,9,2008,0,1,7466,202,0,"$333,538.80"
65946,1,0,1,63,8,2015,0,1,5802,740,1,"$6,597,608.50"
84696,5,0,1,25,4,1991,0,1,6935,541,0,"$8,472,972.10"
8392,8,1,0,97,1,1998,1,1,5071,844,0,"$848,992.80"
29063,9,1,1,100,9,2020,0,1,2467,294,1,"$2,916,890.00"
84148,2,1,0,100,10,2005,1,1,9349,864,0,"$8,418,964.50"
67210,5,0,1,68,9,2018,0,1,4144,613,1,"$6,731,422.80"
61129,6,1,1,33,3,2008,1,0,8553,440,0,"$6,121,496.80"
63416,2,0,0,72,8,2016,1,1,3566,141,1,"$6,347,507.60"
12636,3,0,1,28,2,2019,1,1,9656,481,0,"$1,269,858.90"
70806,5,0,1,62,10,2011,1,1,7008,310,0,"$7,089,274.10"
29589,3,1,1,53,5,1999,0,0,4510,923,1,"$2,968,021.90"
14621,5,0,0,41,4,1996,0,0,9586,633,0,"$1,465,123.60"
28281,1,0,0,33,1,1998,0,0,8210,839,1,"$2,829,887.80"
1832,4,0,1,76,8,1992,1,1,1757,937,0,"$190,497.20"
77216,5,0,0,57,5,2007,1,1,578,456,1,"$7,723,483.70"
80909,4,0,0,37,9,2019,1,1,1151,627,1,"$8,094,783.90"
64411,6,0,0,28,5,2016,0,0,5730,905,1,"$6,443,803.60"
42490,10,0,1,20,3,2012,1,1,4773,706,1,"$4,252,006.20"
32724,4,0,0,27,4,2021,0,0,6354,757,1,"$3,273,920.10"
4502,8,0,1,90,6,2002,0,1,6372,977,1,"$462,779.20"
95464,7,1,0,88,7,2010,1,1,5369,293,1,"$9,552,982.00"
27541,7,1,0,75,2,1996,1,0,3935,856,1,"$2,765,257.60"
42648,4,1,0,61,3,2010,1,1,8489,533,1,"$4,271,244.00"
80002,7,1,0,76,2,2015,1,1,5678,135,1,"$8,007,425.50"
99145,4,1,1,48,8,2011,1,0,3903,852,0,"$9,923,111.10"
70574,3,0,0,72,2,2016,1,0,4972,758,0,"$7,064,747.60"
8096,7,1,0,27,6,1992,0,1,2672,762,0,"$815,549.20"
12757,2,0,1,89,7,1992,1,1,9361,291,1,"$1,287,195.20"
29480,2,1,1,77,1,2018,0,1,4555,574,1,"$2,958,907.80"
85503,7,0,1,20,8,1997,0,1,5317,488,1,"$8,553,712.70"
77851,6,0,0,98,9,1999,1,0,5658,147,0,"$7,788,297.90"
35352,6,1,1,18,2,2020,1,0,8670,471,1,"$3,540,142.00"
96720,10,1,1,27,9,1994,0,0,9849,778,1,"$9,680,680.40"
6629,3,0,1,32,1,2004,1,0,8331,293,0,"$666,360.40"
2210,6,1,1,51,7,2019,1,0,440,202,0,"$230,691.90"
32476,2,1,0,32,6,2006,0,0,7818,900,0,"$3,251,348.60"
70837,1,1,1,35,1,2013,0,1,9709,272,0,"$7,089,763.30"
54042,10,1,1,76,6,2008,1,0,2160,112,0,"$5,419,304.80"
98939,6,0,1,13,9,2000,0,1,1449,662,0,"$9,899,616.00"
62871,4,1,0,30,1,2007,1,1,7769,462,1,"$6,290,336.70"
67959,2,0,1,3,5,2005,0,0,9689,965,0,"$6,798,522.50"
70614,2,0,1,9,10,1994,1,0,8522,628,0,"$7,064,089.40"
12877,7,0,0,64,1,2021,0,0,4350,311,0,"$1,291,196.10"
90947,2,1,0,8,3,2020,0,0,6379,595,1,"$9,098,966.00"
58619,4,1,0,61,2,2014,1,1,7249,171,0,"$5,867,256.40"
55617,4,1,1,55,10,2019,1,1,2478,147,0,"$5,572,546.90"
59318,10,1,0,23,1,2001,0,0,7247,561,1,"$5,938,361.10"
31505,1,0,1,6,5,1991,0,1,729,534,1,"$3,153,329.10"
4280,1,1,1,41,4,2018,0,1,6036,117,1,"$437,389.80"
25394,4,0,1,83,7,2019,1,0,7256,570,1,"$2,543,531.90"
8353,9,0,1,88,8,2021,1,0,3371,561,1,"$847,023.10"
55871,4,0,0,91,8,2000,1,1,678,851,1,"$5,588,933.00"
81440,9,1,0,50,10,2011,1,0,530,715,1,"$8,150,830.10"
32037,6,1,0,15,6,2013,0,1,1969,970,1,"$3,206,943.30"
80426,6,1,1,99,5,2003,0,0,1905,137,0,"$8,053,552.30"
90339,9,0,0,3,8,2007,0,0,4282,552,0,"$9,034,852.70"
86848,3,1,0,56,5,1992,1,1,9493,224,1,"$8,691,290.20"
97435,5,1,0,67,3,1990,0,0,2229,197,1,"$9,752,191.00"
